SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
214021383,6,0,21,3,0,6,0,3,8,19,17,4,8,0,3,78,0,0,0,0,0,9,8,8,6,0,3,0,43,6,4,0,0,3,15,10,8,8,4,3,8,57,10,3,4,5,11,30,43,33,12,10,10,13,198,88,37,36,47,68,205,266,395,225,171,173,106,1833
214021384,0,6,20,5,0,4,0,8,27,23,31,8,3,3,9,109,3,0,4,0,4,13,16,9,0,4,0,6,57,7,6,4,9,8,25,18,14,5,5,3,12,107,8,6,10,12,21,67,59,59,13,15,3,31,300,82,33,34,52,93,281,328,559,233,160,80,137,2062
214021385,0,0,25,4,0,0,3,5,25,24,22,18,4,7,4,129,0,3,0,3,4,13,6,4,0,4,0,0,49,15,5,3,7,20,33,25,22,8,9,4,3,146,23,9,3,19,35,73,67,53,22,17,15,9,344,121,61,33,71,121,321,470,687,341,240,168,158,2802
214021591,0,3,38,0,0,0,4,6,8,17,30,10,5,0,3,86,0,0,0,4,6,12,12,9,0,5,4,5,61,10,0,4,3,9,9,22,11,6,6,0,13,90,6,4,10,12,28,38,54,51,20,14,6,16,283,65,19,28,48,71,177,288,490,308,230,116,112,1956
214021592,3,5,13,4,0,0,0,6,0,6,5,9,4,0,0,33,3,0,0,6,5,3,4,8,0,0,0,0,24,4,0,3,0,3,0,6,5,0,0,3,4,29,8,3,4,5,8,10,19,13,11,10,10,6,96,52,20,17,30,28,68,96,175,107,101,139,42,871
215011386,0,0,14,4,0,8,7,4,24,3,4,0,0,0,0,54,0,0,0,3,4,8,0,0,0,0,0,0,18,0,0,4,4,12,11,4,0,0,0,0,6,41,4,0,16,11,26,46,12,4,3,5,0,4,129,35,26,36,67,103,213,113,70,34,15,12,31,748
215011387,0,0,0,0,3,0,0,0,8,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,4,0,0,0,0,0,13,0,4,0,3,7,7,6,0,0,0,0,3,41,31,16,7,26,28,66,27,28,10,12,15,23,286
215011388,0,0,30,0,3,4,10,18,26,17,5,0,0,0,0,93,0,0,0,0,4,8,5,0,0,0,0,0,31,7,3,4,4,8,20,7,3,6,0,0,5,70,11,12,15,22,40,64,26,18,6,5,0,3,223,62,45,57,130,205,510,329,224,69,60,27,72,1794
215011389,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,10,0,4,3,5,3,0,13,0,0,0,0,0,30,29,11,16,25,33,65,47,42,18,17,8,21,329
215011390,0,0,12,0,0,6,5,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,11,4,8,0,0,6,0,0,0,0,0,0,0,29,7,15,6,15,11,4,4,0,0,0,0,0,71,55,56,59,86,80,82,38,22,9,10,13,35,549
215011391,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,20,4,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,6,3,0,0,0,0,0,0,0,16,3,0,6,14,10,0,5,0,0,0,0,0,43,26,14,14,45,49,59,31,14,7,6,3,13,276
215011392,0,0,8,0,0,3,3,6,7,0,0,0,0,0,0,31,0,0,0,3,0,6,0,0,0,0,0,0,18,0,6,0,6,4,8,0,0,0,0,0,4,24,4,10,11,12,13,24,4,6,0,0,0,4,81,26,26,52,100,114,198,105,55,21,8,16,27,742
215011393,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,8,0,0,0,0,7,0,0,0,0,0,0,18,26,16,12,19,28,34,9,8,0,7,3,26,188
215011394,0,0,9,3,3,5,10,5,0,0,0,0,0,0,0,28,3,0,0,0,3,0,0,0,0,0,0,0,5,0,8,9,7,0,7,0,0,0,0,0,0,28,9,10,13,25,10,6,0,0,0,0,0,0,68,55,48,56,93,62,76,19,14,3,9,8,9,457
215021395,0,0,10,0,0,0,0,7,19,9,5,0,0,0,0,35,0,0,0,3,6,5,0,0,0,0,0,5,10,0,0,0,3,0,12,5,7,0,0,0,4,30,4,0,3,9,8,30,16,9,0,0,0,3,89,45,19,26,43,56,239,200,183,61,56,35,65,1018
215021396,0,0,19,0,0,0,6,11,13,0,4,5,0,0,0,53,0,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,3,8,5,0,3,0,0,0,5,29,0,4,0,20,20,29,3,8,5,6,0,8,103,18,27,15,69,104,183,107,71,22,10,12,44,669
215021398,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,10,3,4,3,0,4,4,3,0,0,0,0,0,19,28,21,18,18,28,54,27,29,12,3,8,18,263
215021399,0,0,8,0,0,3,8,3,11,0,0,0,0,0,3,25,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,3,0,0,8,0,0,0,0,0,4,23,0,0,3,9,8,27,4,4,0,0,0,4,71,32,19,31,67,86,203,98,62,24,11,12,35,676
215021469,0,3,31,3,0,7,8,14,34,11,0,0,0,0,7,91,0,0,0,3,4,12,4,7,0,0,4,3,41,0,3,3,11,15,18,12,6,0,0,0,5,76,11,9,12,25,40,80,33,12,3,3,4,17,241,51,30,48,106,188,426,227,145,37,38,32,80,1411
215021470,0,0,21,0,0,0,0,7,35,23,16,3,0,0,4,94,4,0,0,0,3,18,4,0,0,0,0,0,37,3,4,0,7,12,26,11,12,0,0,0,4,77,10,4,6,13,31,74,40,29,3,0,0,12,229,57,38,25,81,126,456,415,258,69,44,17,91,1674
215031400,0,0,3,0,7,3,5,3,4,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,0,0,0,8,7,5,3,3,0,6,0,0,0,0,0,0,23,5,9,6,9,3,8,4,5,0,0,0,6,60,41,41,43,85,49,68,32,21,5,5,6,29,421
215031401,0,0,4,0,5,0,0,8,4,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,7,4,0,0,0,0,0,21,6,6,0,4,7,10,3,0,0,0,0,4,48,52,29,21,56,72,126,60,49,15,6,14,42,542
215031402,0,0,4,0,0,0,9,0,7,0,0,0,0,0,4,18,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,3,12,0,9,4,0,0,0,0,3,42,10,11,20,42,46,96,46,26,7,5,4,16,329
215031403,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,9,0,3,0,0,0,0,20,20,7,3,23,22,40,17,22,6,13,4,13,184
215031404,0,0,15,0,0,0,8,9,19,8,3,0,0,0,0,65,0,0,0,3,4,8,0,0,0,0,0,0,21,0,3,5,11,6,10,10,4,0,0,0,0,48,13,7,10,22,22,50,22,9,3,0,0,0,150,34,19,18,74,114,292,223,151,43,28,19,52,1071
215031405,0,0,6,0,5,0,8,4,9,3,6,0,0,0,0,38,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,0,8,0,4,0,0,0,0,0,0,19,7,11,5,24,7,9,3,6,0,0,0,5,68,52,29,47,79,82,123,63,52,12,10,12,45,613
216011406,0,0,24,5,0,0,8,7,17,29,3,3,0,0,3,72,4,0,0,0,5,7,3,6,0,0,0,0,21,3,3,5,0,6,16,20,0,0,0,0,0,58,6,4,5,15,21,43,49,9,3,6,0,12,171,58,33,33,64,110,318,403,255,77,57,49,89,1542
216011407,0,0,19,0,3,5,5,10,36,10,0,0,0,0,7,72,0,0,0,3,5,4,4,0,0,0,0,0,21,5,0,0,3,5,11,4,5,3,0,0,6,50,6,5,3,14,25,51,17,14,0,0,5,19,155,50,28,23,93,129,315,208,185,27,26,27,77,1179
216011408,0,0,8,0,0,3,5,4,7,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,3,15,3,0,3,3,6,5,3,8,0,4,0,5,45,33,13,14,26,35,92,67,89,17,23,19,33,472
216011409,0,0,4,0,0,0,3,0,8,4,5,0,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,6,5,0,0,0,0,0,0,0,13,0,0,3,8,4,22,3,5,0,0,0,3,55,26,13,18,27,48,101,56,42,10,11,14,22,386
216011410,0,0,6,0,3,0,3,3,9,3,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,3,3,5,0,3,0,0,0,0,0,24,0,4,3,8,9,11,7,0,0,0,0,0,54,25,21,20,47,52,85,52,37,19,7,3,26,407
216021411,0,0,7,0,0,0,0,8,8,6,6,0,0,0,0,35,0,0,0,6,3,6,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,19,3,6,6,12,9,24,13,4,0,0,0,0,73,32,18,9,31,53,119,93,84,16,12,16,31,519
216021412,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,21,0,0,0,4,0,0,5,0,0,0,0,0,7,3,0,0,0,3,0,0,3,0,0,0,0,13,4,0,0,3,9,6,4,5,0,0,3,0,38,22,13,16,20,28,78,47,32,12,8,14,20,316
216021413,0,0,19,3,0,7,11,13,25,14,5,3,0,0,9,93,0,0,0,9,3,10,4,0,0,0,0,0,20,5,4,8,3,8,19,6,3,0,0,0,4,66,9,8,10,24,24,61,21,15,3,0,6,15,198,80,32,49,86,153,359,217,148,41,37,47,78,1332
216021414,0,0,14,0,0,0,5,3,14,12,5,0,0,0,3,46,0,0,0,0,0,3,0,0,0,0,0,0,12,0,5,3,0,5,3,0,0,0,0,0,0,25,0,4,7,7,6,22,21,11,0,0,0,4,95,35,18,22,46,51,160,181,143,51,25,18,36,782
216031415,0,0,22,0,3,3,9,12,20,9,4,0,0,0,8,65,0,0,0,4,0,8,0,0,0,0,0,0,13,5,3,0,8,7,13,4,0,0,0,0,3,47,10,13,5,22,22,48,19,9,0,0,0,10,144,31,21,21,68,109,243,139,71,19,17,6,40,774
216031416,0,0,31,0,0,0,9,14,34,9,12,0,0,0,4,86,0,0,0,0,11,15,9,4,0,0,0,5,42,0,3,0,0,6,25,15,0,0,3,3,0,71,8,7,3,15,34,89,34,23,0,4,3,13,234,67,51,42,62,158,497,413,327,99,70,56,105,1946
216031418,0,0,9,0,0,0,0,0,7,4,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,3,0,4,4,0,0,0,0,0,0,18,0,0,3,11,11,17,4,7,0,0,0,7,53,21,17,15,34,47,135,100,63,25,12,20,22,509
216031419,0,0,11,5,0,0,14,11,19,12,3,3,0,0,7,67,0,0,0,3,0,4,0,6,0,0,0,0,15,8,3,0,4,5,13,0,0,0,0,0,6,41,11,3,0,27,20,31,16,3,3,3,0,14,136,54,22,22,72,109,274,221,163,50,31,29,69,1111
216031593,0,0,11,0,3,0,6,4,16,15,15,3,8,0,0,68,0,0,0,0,0,0,4,0,0,0,0,5,20,0,0,0,4,0,7,4,5,0,3,0,0,30,0,4,0,7,4,25,22,24,10,4,0,5,124,49,19,28,37,45,241,323,325,87,49,55,66,1320
216031594,0,0,21,3,0,0,13,14,35,16,5,0,0,5,3,96,0,0,0,6,7,5,5,0,0,0,0,0,32,7,3,4,5,5,18,9,3,0,0,0,3,62,9,3,8,24,28,66,39,15,9,3,0,5,216,57,26,37,92,150,399,204,117,33,30,23,83,1258
217011420,0,0,9,0,9,3,7,10,5,5,4,0,0,0,3,43,0,0,7,0,0,3,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,0,0,6,22,6,9,5,15,12,11,8,4,0,0,0,9,87,60,32,57,91,112,191,120,76,28,26,10,65,867
217011421,0,3,18,0,0,3,10,6,17,3,0,0,0,0,3,53,4,0,0,3,7,4,4,0,0,0,0,4,21,0,3,0,0,4,15,3,0,0,0,0,3,44,6,6,10,22,19,38,12,8,0,0,0,12,136,45,28,52,116,138,302,151,102,37,24,20,53,1066
217011422,0,0,13,0,5,5,14,13,23,7,0,4,0,0,3,71,0,0,0,6,5,6,0,0,0,0,0,0,28,4,5,10,9,3,19,3,4,0,0,0,4,57,8,4,6,27,24,51,15,3,5,4,0,12,173,50,35,42,108,147,310,168,109,40,25,14,63,1119
217011423,0,0,9,0,0,4,10,0,8,3,0,3,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,11,0,3,4,3,0,0,0,0,0,0,0,0,19,3,8,13,22,3,11,6,0,3,0,0,0,62,56,37,28,51,57,91,37,49,17,18,21,31,500
217031471,0,0,3,0,4,0,6,0,5,0,0,0,0,0,0,16,0,0,0,4,3,3,0,0,0,0,0,0,8,0,0,4,0,3,3,0,0,0,0,0,0,16,0,5,3,7,9,12,5,0,0,0,0,0,43,14,17,10,23,46,91,54,32,19,13,6,17,337
217031472,0,0,13,0,0,0,0,6,23,9,6,0,0,0,5,53,0,0,0,6,8,8,7,0,0,0,0,0,30,3,4,6,12,9,11,9,0,0,0,0,6,59,9,3,3,15,25,46,27,8,5,6,0,10,161,32,35,23,63,112,348,274,175,51,34,24,64,1242
217031473,0,0,11,0,0,0,0,7,0,4,5,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,3,0,9,5,0,0,0,3,5,31,3,4,6,5,13,13,12,6,0,0,4,10,64,39,11,20,36,46,131,130,109,40,32,33,35,648
217031474,0,0,9,0,0,0,4,6,9,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,7,3,0,0,0,0,0,5,26,0,0,4,6,10,17,3,0,0,0,0,7,61,41,19,19,52,65,103,59,39,9,11,19,39,484
217031475,0,0,6,0,0,0,9,0,9,11,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,5,7,0,3,0,0,0,0,26,3,3,4,8,6,18,16,0,0,0,0,6,69,52,14,33,46,58,116,96,75,27,34,45,48,650
217031476,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,6,5,0,0,0,0,0,16,0,3,7,6,0,11,4,0,0,4,3,0,36,25,12,14,13,18,57,41,52,26,19,17,12,308
217041477,0,0,3,0,0,0,0,4,10,7,4,0,0,0,0,25,0,0,0,0,5,3,3,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,4,22,4,0,3,9,9,24,10,7,5,0,3,3,72,54,8,23,45,56,136,111,98,30,25,42,48,680
217041478,0,3,11,0,6,0,5,8,15,13,6,0,0,0,4,50,0,0,0,0,0,3,0,4,0,0,0,0,11,0,4,0,0,5,6,0,8,4,0,0,3,31,4,10,0,9,14,25,17,16,7,3,4,7,100,44,32,19,43,77,199,206,199,85,55,41,65,1073
217041479,0,0,39,4,0,0,5,15,37,35,13,4,5,0,6,130,3,3,0,0,0,12,9,3,0,3,0,6,39,8,4,0,12,10,34,9,13,0,0,0,5,92,12,6,8,23,31,92,64,36,8,10,0,15,304,92,41,46,88,154,550,637,446,111,86,64,137,2445
217041480,0,0,3,4,0,3,8,9,24,16,5,0,0,0,0,74,0,0,3,0,4,13,3,3,0,0,0,0,24,4,0,0,6,4,7,8,3,0,0,0,3,30,6,0,3,12,16,47,25,11,0,3,0,8,141,54,23,18,54,90,288,247,216,82,56,34,61,1223
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,0,4,33,8,3,0,0,4,17,39,39,9,3,0,11,133,0,0,5,0,0,4,9,17,0,0,0,0,39,5,7,3,5,4,20,21,24,5,6,0,12,109,6,13,7,3,14,48,70,92,19,12,0,22,309,71,40,33,39,75,257,542,840,259,141,57,132,2490
301011002,0,0,5,0,0,0,0,3,3,4,6,7,0,10,0,31,0,0,0,0,0,0,4,9,0,4,5,0,19,6,0,0,4,0,6,6,6,5,3,3,0,36,5,0,0,3,3,12,14,23,5,8,18,0,97,51,13,9,18,27,82,94,206,131,126,211,60,1027
301011003,0,0,16,0,0,0,0,0,5,12,24,9,9,3,3,77,5,0,0,0,3,9,9,19,4,0,0,3,44,4,0,5,7,3,11,13,13,0,3,0,0,60,11,0,5,8,10,23,34,60,18,19,3,10,199,93,23,27,40,48,200,285,633,308,209,118,98,2076
301011004,0,7,22,3,3,0,3,3,24,40,25,5,10,0,14,129,0,0,0,0,8,15,12,12,5,3,0,4,63,8,3,0,5,9,21,21,25,6,3,5,8,114,18,8,3,14,22,62,81,64,13,19,5,27,325,87,33,28,51,97,271,529,748,252,177,106,133,2515
301011005,0,0,3,0,0,0,0,0,7,5,7,3,0,0,5,33,0,0,0,0,0,3,4,4,0,0,0,0,15,0,0,0,0,3,7,3,3,0,0,0,0,28,0,0,0,0,7,22,14,9,4,0,0,3,76,7,7,6,10,21,65,81,117,55,52,29,20,472
301011006,0,0,24,0,0,0,0,0,8,7,18,4,0,0,0,45,0,3,0,0,5,0,8,8,5,5,0,0,40,3,0,4,4,5,7,11,3,6,3,5,4,46,9,8,5,8,6,24,31,32,18,14,7,9,153,61,23,22,41,53,156,222,439,251,204,97,95,1654
301021007,0,0,15,0,5,0,0,3,6,18,22,0,4,7,6,71,0,0,0,0,0,3,11,14,0,0,3,0,35,3,4,0,3,3,9,16,11,0,3,0,0,59,7,4,0,6,9,22,48,47,6,12,8,9,184,71,34,21,28,43,148,200,392,200,177,171,85,1572
301021008,0,0,5,0,0,0,0,0,4,10,6,0,6,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,6,4,0,0,0,0,20,0,0,3,0,0,8,17,14,4,7,0,6,67,28,14,19,16,22,75,95,182,104,105,79,33,778
301021009,4,5,28,0,0,0,0,4,19,26,44,13,14,3,7,123,0,0,0,0,0,4,9,9,3,5,0,0,34,4,3,0,3,7,19,16,20,4,6,0,3,75,7,3,0,5,14,37,46,78,23,17,5,14,257,63,22,33,32,63,211,343,847,465,274,104,137,2601
301021011,0,0,4,0,0,0,0,0,4,6,10,4,4,0,6,45,0,0,0,0,0,7,0,6,0,3,0,0,21,5,0,0,0,3,11,5,9,4,4,3,0,53,6,0,0,3,6,25,13,26,14,17,4,6,119,38,14,11,17,27,107,194,536,229,182,118,90,1572
301021012,3,0,32,0,0,0,0,0,12,10,31,9,10,3,6,88,0,0,0,0,3,6,5,10,0,5,4,5,45,9,5,0,3,0,6,11,11,8,6,6,9,59,10,8,0,3,4,31,43,58,18,27,14,12,227,73,39,21,44,58,201,343,867,498,358,181,135,2823
301021013,0,0,19,4,0,0,0,0,3,11,25,9,0,0,6,64,0,0,0,6,3,4,9,7,4,0,0,7,40,0,0,0,5,6,7,22,13,9,3,0,3,75,13,3,3,5,15,26,36,51,26,10,0,13,196,67,30,16,37,59,164,282,555,262,146,67,99,1777
301021550,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,5,0,0,0,0,14,7,6,4,9,6,24,34,34,7,20,6,5,153
301021551,0,0,9,0,5,0,4,3,11,4,0,0,0,0,0,32,0,0,4,0,0,7,4,4,0,0,0,0,19,6,3,3,4,3,10,5,9,3,0,0,0,42,9,5,9,13,13,27,14,9,3,0,0,4,98,47,53,41,57,67,153,79,50,10,3,8,35,596
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,0,0,12,0,0,0,0,0,0,11,7,7,4,4,0,40,0,0,0,3,0,0,0,5,0,0,0,4,15,0,3,4,0,0,3,8,3,0,0,0,0,29,8,3,4,7,3,14,26,21,14,11,4,3,104,39,20,9,19,21,82,97,217,148,142,116,61,965
301031016,0,0,13,0,3,0,0,8,6,17,23,9,5,0,12,82,0,0,0,0,3,0,9,5,3,0,0,3,31,5,0,0,6,5,4,3,5,0,0,4,0,34,9,3,0,7,11,15,32,41,9,6,5,15,156,51,25,20,28,36,123,225,465,294,214,71,84,1637
301031017,0,0,3,0,0,0,0,0,4,5,4,3,5,0,0,26,0,0,0,0,0,0,0,8,3,0,0,0,9,0,0,0,0,0,6,7,3,4,0,0,0,18,0,0,0,0,0,10,13,19,11,0,0,0,61,22,5,12,8,20,55,65,171,131,77,42,36,643
301031018,0,0,16,3,0,0,0,4,16,15,14,6,5,0,3,62,0,3,0,0,0,0,0,0,0,0,0,0,14,6,0,5,4,0,9,7,11,4,0,0,4,48,5,0,5,4,13,32,30,26,10,9,0,8,146,42,15,8,30,30,135,212,380,172,97,40,67,1241
301031019,0,0,21,3,0,0,0,3,11,13,14,8,8,6,6,64,0,0,3,0,0,3,3,9,0,0,0,3,24,4,0,0,5,0,3,7,4,0,0,5,0,25,5,0,6,0,0,18,31,27,16,10,10,8,133,57,16,13,21,32,102,149,351,287,330,159,77,1586
301031020,0,3,14,4,0,0,4,0,10,8,20,8,6,6,0,77,0,0,0,0,0,5,6,7,6,0,0,0,33,3,0,0,0,0,10,4,4,7,5,4,3,45,11,3,0,7,7,30,25,34,21,13,14,9,167,63,20,12,16,41,146,208,427,322,266,144,92,1764
301031021,0,3,26,0,0,0,5,0,12,29,25,6,7,0,4,107,0,0,0,0,0,6,4,4,0,6,0,0,33,0,0,3,4,7,13,16,17,8,3,0,4,79,6,3,6,12,11,42,58,56,22,12,0,14,242,63,24,25,36,55,172,359,619,324,162,57,82,1978
302011022,0,0,12,4,0,0,0,0,6,16,14,0,0,0,3,54,0,0,0,0,0,3,6,7,0,0,0,0,24,3,5,0,3,3,8,9,6,0,0,0,0,46,3,3,0,9,8,26,37,30,9,0,0,3,132,32,14,15,22,43,141,254,376,107,49,33,46,1137
302011023,0,0,13,0,0,0,0,0,0,6,4,4,4,3,4,32,7,0,0,0,0,0,4,0,7,3,3,0,30,5,0,0,0,4,3,5,3,4,0,0,4,29,9,0,3,0,5,7,22,15,15,18,8,6,104,66,14,9,34,34,78,124,273,260,322,190,71,1479
302011024,0,0,7,3,0,0,5,3,3,9,7,4,3,3,0,40,0,0,0,0,0,4,4,4,4,0,0,0,19,3,4,0,0,3,3,10,8,3,4,0,0,37,5,4,7,4,4,14,28,18,9,9,8,6,106,49,20,9,30,36,101,151,271,155,105,60,49,1028
302011025,0,0,12,0,0,0,0,0,21,8,16,8,5,0,0,67,0,0,0,0,0,3,3,8,0,0,0,0,21,0,4,0,0,0,4,8,5,4,0,0,4,28,5,3,0,0,4,24,24,33,11,8,0,6,124,36,14,7,16,21,116,179,351,178,114,43,43,1120
302011026,0,0,3,0,0,0,0,3,3,13,5,3,3,0,0,31,4,0,0,0,4,5,0,4,3,0,0,0,25,0,0,0,0,0,6,3,0,0,0,0,0,19,3,0,0,0,7,11,17,10,7,8,0,3,76,40,14,12,18,35,72,118,233,200,140,55,48,997
302021027,0,0,14,4,4,0,0,0,10,13,13,7,0,0,5,62,0,0,0,0,0,8,5,11,0,0,0,0,29,4,5,0,0,5,11,4,5,4,0,0,0,43,10,10,5,0,8,20,33,29,21,7,4,4,143,74,25,19,17,41,131,206,389,238,159,84,68,1451
302021028,0,0,4,0,0,0,0,0,4,4,9,0,0,0,0,22,0,0,0,0,0,4,0,4,6,0,0,0,9,0,0,0,0,8,4,0,5,0,0,0,0,19,0,0,0,0,9,10,12,16,6,3,0,0,57,18,4,8,6,18,67,122,146,66,38,22,21,524
302021029,0,0,11,0,0,0,0,0,0,3,14,0,0,0,0,20,0,0,0,0,0,4,0,9,3,0,0,0,23,0,4,0,0,0,0,5,5,0,5,0,0,23,0,4,0,0,0,11,11,28,10,9,7,0,78,32,13,10,15,18,78,99,260,112,95,28,40,798
302021030,0,0,3,0,0,0,0,0,6,4,9,3,0,0,6,28,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,6,5,5,6,0,0,0,0,16,5,0,0,6,8,3,9,9,3,3,0,3,51,15,8,3,10,12,53,88,186,104,49,18,18,577
302021031,0,0,21,0,0,0,3,3,9,13,24,10,11,4,0,86,0,0,0,0,5,5,4,13,6,0,0,0,41,0,0,0,6,3,7,5,4,3,4,6,0,39,4,0,6,16,12,23,32,51,23,12,8,10,185,46,13,11,36,54,137,160,338,301,301,241,60,1705
302021032,0,0,3,0,0,0,0,0,0,8,9,4,3,0,0,23,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,4,0,3,4,0,0,14,4,0,0,3,3,3,8,16,11,5,0,4,55,30,9,6,9,24,54,82,166,123,101,64,24,692
